Datum,ZĂˇpas,Tip,Kurz_Start,CLV,Edge,la,lh,Vklad,Sport,Vysledok,Kurz,Zápas
18.01.2026,,2,1.81,97.8,5.1%,,,15.7€,futbal,V,,Wolves vs Newcastle
18.01.2026,,1,5.8,100.0,44.9%,,,20.0€,futbal,P,,Heracles vs Twente
18.01.2026,,Under 2.5,2.1,100.0,43.2%,,,20.0€,futbal,V,,Aston Villa vs Everton
18.01.2026,,1,2.45,100.0,43.2%,,,20.0€,futbal,P,,Kocaelispor vs Trabzonspor
18.01.2026,,Over 2.5,1.67,100.0,41.6%,,,20.0€,futbal,V,,Heracles vs Twente
18.01.2026,,Under 2.5,1.62,100.0,41.2%,,,20.0€,futbal,P,,Santa Clara vs Famalicao
18.01.2026,,X,3.7,97.4,40.7%,,,20.0€,futbal,P,,Alanyaspor vs Fenerbahce
18.01.2026,,1,3.0,101.4,35.3%,,,20.0€,futbal,P,,Genclerbirligi vs Samsunspor
18.01.2026,,Over 2.5,3.2,100.0,29.1%,,,20.0€,futbal,P,,Getafe vs Valencia
18.01.2026,,Over 2.5,2.14,100.0,27.8%,,,20.0€,futbal,P,,Augsburg vs Freiburg
18.01.2026,,X,3.1,98.4,27.1%,,,20.0€,futbal,P,,Santa Clara vs Famalicao
18.01.2026,,Over 2.5,2.07,98.6,26.4%,,,20.0€,futbal,V,,Tondela vs Sp Braga
18.01.2026,,Over 2.5,1.4,100.0,25.5%,,,20.0€,futbal,V,,Sociedad vs Barcelona
18.01.2026,,1,1.41,100.0,25.5%,,,20.0€,futbal,V,,Ath Madrid vs Alaves
18.01.2026,,Under 2.5,2.28,99.1,23.4%,,,20.0€,futbal,P,,Stuttgart vs Union Berlin
18.01.2026,,2,15.0,103.4,23.2%,,,4.14€,futbal,V,,Milan vs Lecce
18.01.2026,,2,2.08,102.0,22.7%,,,20.0€,futbal,P,,Torino vs Roma
18.01.2026,,2,1.72,101.8,21.6%,,,20.0€,futbal,P,,Sociedad vs Barcelona
18.01.2026,,2,6.2,91.2,20.9%,,,10.02€,futbal,P,,Stuttgart vs Union Berlin
18.01.2026,,1,3.45,100.0,20.0%,,,20.0€,futbal,P,,Santa Clara vs Famalicao
18.01.2026,,Over 2.5,1.94,100.0,19.8%,,,20.0€,futbal,V,,Ath Madrid vs Alaves
18.01.2026,,Under 2.5,2.02,101.0,17.9%,,,20.0€,futbal,V,,Bologna vs Fiorentina
18.01.2026,,Over 2.5,2.26,101.3,17.6%,,,20.0€,futbal,P,,Celta vs Vallecano
18.01.2026,,X,4.2,97.7,16.3%,,,12.76€,futbal,P,,Aston Villa vs Everton
18.01.2026,,2,8.8,100.0,15.7%,,,5.02€,futbal,P,,Feyenoord vs Sparta Rotterdam
18.01.2026,,2,4.9,98.0,15.6%,,,9.99€,futbal,P,,Celta vs Vallecano
18.01.2026,,1,2.86,100.7,15.3%,,,20.0€,futbal,V,,Augsburg vs Freiburg
18.01.2026,,Under 2.5,1.86,99.5,13.3%,,,20.0€,futbal,V,,Kocaelispor vs Trabzonspor
18.01.2026,,1,7.6,102.7,10.0%,,,3.79€,futbal,P,,Tondela vs Sp Braga
18.01.2026,,Under 2.5,2.36,100.0,5.1%,,,9.33€,futbal,V,,Wolves vs Newcastle
18.01.2026,,1,1.68,100.0,40.9%,,,20.0€,futbal,V,,Rennes vs Le Havre
18.01.2026,,2,2.82,100.0,37.3%,,,20.0€,futbal,P,,Nantes vs Paris FC
18.01.2026,,1,1.46,100.0,32.1%,,,20.0€,futbal,P,,Strasbourg vs Metz
18.01.2026,,Over 2.5,1.72,100.0,31.8%,,,20.0€,futbal,P,,Strasbourg vs Metz
18.01.2026,,1,1.71,100.0,25.8%,,,20.0€,futbal,V,,Lyon vs Brest
18.01.2026,,Over 2.5,2.01,100.0,20.5%,,,20.0€,futbal,P,,Nantes vs Paris FC
18.01.2026,,Over 2.5,1.89,100.0,11.8%,,,20.0€,futbal,P,,Lyon vs Brest
19.01.2026,,Over 2.5,2.56,101.6,43.9%,,,20.0€,futbal,P,,Cremonese vs Verona
19.01.2026,,Over 2.5,1.92,100.0,43.8%,,,20.0€,futbal,P,,Estrela vs Estoril
19.01.2026,,Under 2.5,2.14,101.9,43.1%,,,20.0€,futbal,V,,Konyaspor vs Eyupspor
19.01.2026,,1,1.93,100.5,41.6%,,,20.0€,futbal,P,,Brighton vs Bournemouth
19.01.2026,,2,9.0,97.8,40.6%,,,12.68€,futbal,P,,Besiktas vs Kayserispor
19.01.2026,,Over 2.5,1.5,100.0,34.5%,,,20.0€,futbal,P,,Brighton vs Bournemouth
19.01.2026,,1,2.06,100.0,34.5%,,,20.0€,futbal,P,,Goztep vs Rizespor
19.01.2026,,Over 2.5,2.32,97.5,27.4%,,,20.0€,futbal,V,,Elche vs Sevilla
19.01.2026,,1,3.07,100.7,26.6%,,,20.0€,futbal,P,,Lazio vs Como
19.01.2026,,Under 2.5,1.78,100.6,25.0%,,,20.0€,futbal,V,,Goztep vs Rizespor
19.01.2026,,Over 2.5,2.6,100.0,15.9%,,,20.0€,futbal,P,,Lazio vs Como
19.01.2026,,X,4.7,97.9,11.0%,,,7.41€,futbal,P,,Konyaspor vs Eyupspor
21.01.2026,,Over 2.5,1.44,100.0,30.4%,,,20.0€,futbal,V,,AZ Alkmaar vs Excelsior
21.01.2026,,1,1.37,100.0,12.0%,,,20.0€,futbal,V,,AZ Alkmaar vs Excelsior
01.02.2026,,Under 2.5,2.39,97.6,8.2%,,,14.8€,futbal,P,,Tottenham vs Man City
01.02.2026,,1,1.27,100.0,7.7%,,,20.0€,futbal,V,,Galatasaray vs Kayserispor
01.02.2026,,2,1.33,99.3,6.5%,,,20.0€,futbal,P,,Tondela vs Benfica
01.02.2026,,Over 2.5,1.9,100.0,6.3%,,,17.36€,futbal,V,,Tondela vs Benfica
01.02.2026,,Over 2.5,2.2,100.0,5.4%,,,11.16€,futbal,P,,Nott'm Forest vs Crystal Palace
01.02.2026,,X,4.6,100.0,44.2%,,,20.0€,futbal,V,,Parma vs Juventus
01.02.2026,,1,2.24,99.1,43.4%,,,20.0€,futbal,V,,Como vs Atalanta
01.02.2026,,Over 2.5,1.92,100.0,42.9%,,,20.0€,futbal,V,,Betis vs Valencia
01.02.2026,,Under 2.5,1.94,98.5,42.4%,,,20.0€,futbal,V,,Parma vs Juventus
01.02.2026,,1,4.7,100.0,42.1%,,,20.0€,futbal,P,,Excelsior vs Ajax
01.02.2026,,X,6.6,100.0,40.7%,,,18.16€,futbal,P,,Cremonese vs Inter
01.02.2026,,Over 2.5,1.87,100.0,40.6%,,,20.0€,futbal,P,,Genclerbirligi vs Gaziantep
01.02.2026,,Under 2.5,3.3,100.0,39.3%,,,20.0€,futbal,P,,Sp Lisbon vs Nacional
01.02.2026,,Under 2.5,1.63,97.6,34.2%,,,20.0€,futbal,P,,Gil Vicente vs Famalicao
01.02.2026,,Over 2.5,1.94,100.0,33.6%,,,20.0€,futbal,V,,Heerenveen vs Utrecht
01.02.2026,,1,2.48,100.0,32.8%,,,20.0€,futbal,P,,Genclerbirligi vs Gaziantep
01.02.2026,,1,5.2,100.0,31.9%,,,18.98€,futbal,P,,Tottenham vs Man City
01.02.2026,,2,4.7,100.0,31.7%,,,20.0€,futbal,P,,Heerenveen vs Utrecht
01.02.2026,,2,3.8,100.0,30.4%,,,20.0€,futbal,P,,Ath Bilbao vs Sociedad
01.02.2026,,2,3.55,101.4,29.1%,,,20.0€,futbal,V,,Heracles vs For Sittard
01.02.2026,,1,3.05,103.0,27.2%,,,20.0€,futbal,P,,Gil Vicente vs Famalicao
01.02.2026,,Over 2.5,1.81,100.0,25.3%,,,20.0€,futbal,V,,Volendam vs Go Ahead Eagles
01.02.2026,,2,3.0,100.7,22.0%,,,20.0€,futbal,V,,Getafe vs Celta
01.02.2026,,2,4.4,95.7,21.6%,,,15.9€,futbal,P,,Torino vs Lecce
01.02.2026,,Over 2.5,1.33,100.0,19.4%,,,20.0€,futbal,V,,PSV Eindhoven vs Feyenoord
01.02.2026,,X,3.15,101.6,15.8%,,,18.37€,futbal,P,,Gil Vicente vs Famalicao
01.02.2026,,1,1.29,98.5,15.4%,,,20.0€,futbal,P,,Dortmund vs Heidenheim
01.02.2026,,X,12.1,101.7,12.1%,,,2.72€,futbal,P,,Sp Lisbon vs Nacional
01.02.2026,,1,1.29,99.2,12.1%,,,20.0€,futbal,P,,Real Madrid vs Vallecano
01.02.2026,,1,1.82,100.0,44.2%,,,20.0€,futbal,P,,Toulouse vs Auxerre
01.02.2026,,X,6.6,100.0,42.6%,,,19.03€,futbal,P,,Cremonese vs Milan
01.02.2026,,Over 2.5,2.45,100.0,39.9%,,,20.0€,futbal,P,,Toulouse vs Auxerre
01.02.2026,,1,2.16,100.0,34.1%,,,20.0€,futbal,V,,Lyon vs Lille
01.02.2026,,Over 2.5,1.88,100.0,27.1%,,,20.0€,futbal,P,,Lyon vs Lille
01.02.2026,,X,4.7,100.0,26.3%,,,17.74€,futbal,V,,Strasbourg vs Paris SG
01.02.2026,,1,2.36,100.0,25.3%,,,20.0€,futbal,P,,Nice vs Brest
01.02.2026,,Under 2.5,2.37,100.0,13.5%,,,20.0€,futbal,V,,Cremonese vs Milan
01.02.2026,,Under 2.5,3.2,100.0,11.8%,,,13.46€,futbal,V,,Real Madrid vs Vallecano
01.02.2026,,Over 2.5,1.87,100.0,10.9%,,,20.0€,futbal,V,,Nice vs Brest
02.02.2026,,1,1.83,100.5,44.9%,,,20.0€,futbal,V,,Sunderland vs Burnley
02.02.2026,,Over 2.5,2.33,100.4,42.9%,,,20.0€,futbal,P,,Mallorca vs Sevilla
02.02.2026,,1,2.8,100.0,28.9%,,,20.0€,futbal,P,,Mallorca vs Sevilla
02.02.2026,,2,2.08,100.0,18.6%,,,20.0€,futbal,P,,Udinese vs Roma
02.02.2026,,2,1.41,100.0,9.2%,,,20.0€,futbal,P,,AVS vs Sp Braga
02.02.2026,,Over 2.5,1.91,100.0,39.2%,,,20.0€,futbal,P,,Casa Pia vs Porto
02.02.2026,,Over 2.5,1.85,100.0,26.6%,,,20.0€,futbal,P,,AVS vs Sp Braga
02.02.2026,,2,1.29,100.0,16.6%,,,20.0€,futbal,P,,Casa Pia vs Porto
03.02.2026,,Under 2.5,1.84,100.0,6.6%,,,19.74€,futbal,V,,Bologna vs Milan
03.02.2026,,2,2.64,99.2,32.1%,,,20.0€,futbal,P,,Bologna vs Milan
06.02.2026,,X,4.15,97.6,7.2%,,,5.75€,futbal,P,,Celta vs Osasuna
06.02.2026,,2,3.75,101.4,44.0%,,,20.0€,futbal,P,,Union Berlin vs Ein Frankfurt
06.02.2026,,2,3.37,99.4,43.9%,,,20.0€,futbal,V,,Verona vs Pisa
06.02.2026,,1,6.4,97.0,35.4%,,,16.38€,futbal,P,,Metz vs Lille
06.02.2026,,Over 2.5,1.84,101.1,31.1%,,,20.0€,futbal,P,,Metz vs Lille
06.02.2026,,1,2.08,101.0,24.7%,,,20.0€,futbal,V,,Celta vs Osasuna
06.02.2026,,1,2.32,100.0,20.6%,,,20.0€,futbal,P,,Leeds vs Nott'm Forest
06.02.2026,,1,1.91,100.0,15.6%,,,20.0€,futbal,V,,NAC Breda vs Excelsior
06.02.2026,,Over 2.5,2.18,100.0,12.8%,,,20.0€,futbal,V,,Leeds vs Nott'm Forest
06.02.2026,,Under 2.5,1.71,99.4,11.6%,,,20.0€,futbal,V,,Celta vs Osasuna
06.02.2026,,Over 2.5,1.93,100.5,10.9%,,,20.0€,futbal,P,,NAC Breda vs Excelsior
07.02.2026,,Over 2.5,2.65,101.1,6.9%,,,10.44€,futbal,V,,Genoa vs Napoli
07.02.2026,,1,2.2,100.0,6.8%,,,14.1€,futbal,P,,Sevilla vs Girona
07.02.2026,,Over 2.5,1.3,100.0,6.4%,,,20.0€,futbal,V,,Barcelona vs Mallorca
07.02.2026,,1,1.88,100.0,6.3%,,,17.96€,futbal,P,,Vallecano vs Oviedo
07.02.2026,,2,4.4,100.0,44.9%,,,20.0€,futbal,P,,Twente vs Heerenveen
07.02.2026,,1,3.8,100.0,44.8%,,,20.0€,futbal,P,,Moreirense vs Gil Vicente
07.02.2026,,1,3.02,100.0,44.8%,,,20.0€,futbal,V,,For Sittard vs Sparta Rotterdam
07.02.2026,,Over 2.5,1.83,100.0,44.6%,,,20.0€,futbal,V,,FC Koln vs Stuttgart
07.02.2026,,1,1.7,100.0,44.4%,,,20.0€,futbal,V,,Estoril vs Tondela
07.02.2026,,1,4.6,100.0,43.8%,,,20.0€,futbal,P,,FC Koln vs Stuttgart
07.02.2026,,1,4.9,100.0,42.3%,,,20.0€,futbal,V,,Genoa vs Napoli
07.02.2026,,2,1.71,101.2,39.1%,,,20.0€,futbal,V,,Wolves vs Chelsea
07.02.2026,,Over 2.5,1.92,100.0,35.7%,,,20.0€,futbal,V,,Sociedad vs Elche
07.02.2026,,1,1.48,100.0,35.5%,,,20.0€,futbal,P,,Nijmegen vs Heracles
07.02.2026,,1,3.3,98.5,35.4%,,,20.0€,futbal,P,,Burnley vs West Ham
07.02.2026,,Under 2.5,2.48,100.0,35.2%,,,20.0€,futbal,V,,Twente vs Heerenveen
07.02.2026,,Over 2.5,2.14,100.9,35.0%,,,20.0€,futbal,P,,Sevilla vs Girona
07.02.2026,,Under 2.5,2.09,100.0,34.6%,,,20.0€,futbal,P,,Heidenheim vs Hamburg
07.02.2026,,Over 2.5,1.69,92.9,34.5%,,,20.0€,futbal,P,,M'gladbach vs Leverkusen
07.02.2026,,Over 2.5,1.85,100.5,34.1%,,,20.0€,futbal,V,,Estoril vs Tondela
07.02.2026,,1,2.9,95.1,32.0%,,,20.0€,futbal,V,,Bournemouth vs Aston Villa
07.02.2026,,Over 2.5,1.73,100.0,31.6%,,,20.0€,futbal,P,,Wolves vs Chelsea
07.02.2026,,2,2.08,100.0,30.0%,,,20.0€,futbal,P,,M'gladbach vs Leverkusen
07.02.2026,,Over 2.5,1.96,100.0,30.0%,,,20.0€,futbal,P,,Fiorentina vs Torino
07.02.2026,,1,1.68,100.0,27.6%,,,20.0€,futbal,P,,Zwolle vs Volendam
07.02.2026,,1,2.16,99.1,27.4%,,,20.0€,futbal,P,,Newcastle vs Brentford
07.02.2026,,Over 2.5,1.4,100.0,26.4%,,,20.0€,futbal,V,,Nijmegen vs Heracles
07.02.2026,,Under 2.5,2.34,100.0,25.8%,,,20.0€,futbal,V,,Zwolle vs Volendam
07.02.2026,,Over 2.5,2.62,95.3,25.6%,,,20.0€,futbal,P,,Estrela vs Santa Clara
07.02.2026,,X,4.6,100.0,23.9%,,,16.61€,futbal,P,,Twente vs Heerenveen
07.02.2026,,X,4.45,100.0,23.4%,,,16.95€,futbal,P,,Moreirense vs Gil Vicente
07.02.2026,,2,5.8,100.0,22.7%,,,11.82€,futbal,P,,Fiorentina vs Torino
07.02.2026,,Over 2.5,1.6,100.0,22.5%,,,20.0€,futbal,V,,Wolfsburg vs Dortmund
07.02.2026,,Over 2.5,1.9,100.0,22.3%,,,20.0€,futbal,V,,For Sittard vs Sparta Rotterdam
07.02.2026,,Over 2.5,1.82,100.0,21.8%,,,20.0€,futbal,V,,Freiburg vs Werder Bremen
07.02.2026,,Under 2.5,1.75,98.9,19.4%,,,20.0€,futbal,V,,Vallecano vs Oviedo
07.02.2026,,2,1.78,100.0,18.8%,,,20.0€,futbal,V,,Wolfsburg vs Dortmund
07.02.2026,,2,5.7,100.0,16.2%,,,8.61€,futbal,P,,Sociedad vs Elche
07.02.2026,,Under 2.5,2.04,100.0,14.2%,,,20.0€,futbal,V,,Mainz vs Augsburg
07.02.2026,,Under 2.5,1.78,91.8,13.2%,,,20.0€,futbal,P,,Fulham vs Everton
07.02.2026,,2,3.9,101.3,12.7%,,,10.93€,futbal,P,,Sevilla vs Girona
07.02.2026,,1,1.19,96.7,12.5%,,,20.0€,futbal,V,,Barcelona vs Mallorca
07.02.2026,,Over 2.5,1.67,95.4,12.1%,,,20.0€,futbal,P,,Newcastle vs Brentford
07.02.2026,,1,1.32,100.0,11.5%,,,20.0€,futbal,P,,Arsenal vs Sunderland
07.02.2026,,Over 2.5,1.55,103.3,10.5%,,,20.0€,futbal,V,,Man United vs Tottenham
07.02.2026,,Under 2.5,2.14,100.0,6.9%,,,15.11€,futbal,P,,Burnley vs West Ham
07.02.2026,,Under 2.5,2.31,100.0,5.5%,,,10.49€,futbal,P,,Bournemouth vs Aston Villa
07.02.2026,,2,3.15,100.0,14.5%,,,16.85€,futbal,P,,Samsunspor vs Trabzonspor
07.02.2026,,2,,,9.8%,,,5.46€,futbal,P,5.49,Bologna vs Parma
07.02.2026,,1,,,9.8%,,,20.0€,futbal,V,1.41,Coventry vs Oxford
07.02.2026,,X,,,9.7%,,,5.92€,futbal,V,5.12,Swansea vs Sheffield Weds
07.02.2026,,1,,,9.7%,,,20.0€,futbal,P,1.97,Las Palmas vs Burgos
07.02.2026,,Over 2.5,,,8.9%,,,20.0€,futbal,V,1.76,Coventry vs Oxford
07.02.2026,,2,,,8.0%,,,4.68€,futbal,P,5.3,Las Palmas vs Burgos
07.02.2026,,2,,,7.7%,,,5.35€,futbal,P,4.6,Andorra vs Sociedad B
07.02.2026,,1,,,7.1%,,,20.0€,futbal,P,1.52,Birmingham vs Leicester
07.02.2026,,1,,,5.4%,,,10.32€,futbal,V,2.3,Fulham vs Everton
07.02.2026,,1,,,44.8%,,,20.0€,futbal,P,2.25,Preston vs Portsmouth
07.02.2026,,2,,,44.8%,,,20.0€,futbal,P,3.85,West Brom vs Stoke
07.02.2026,,Over 2.5,,,44.6%,,,20.0€,futbal,V,1.92,St Pauli vs Stuttgart
07.02.2026,,Over 2.5,,,43.8%,,,20.0€,futbal,P,1.96,Nantes vs Lyon
07.02.2026,,1,,,43.5%,,,20.0€,futbal,P,1.72,Lens vs Rennes
07.02.2026,,2,,,43.5%,,,12.64€,futbal,P,9.6,Swansea vs Sheffield Weds
07.02.2026,,1,,,41.0%,,,20.0€,futbal,P,3.1,Zaragoza vs Eibar
07.02.2026,,Over 2.5,,,39.3%,,,20.0€,futbal,V,1.9,Birmingham vs Leicester
07.02.2026,,1,,,38.7%,,,20.0€,futbal,V,2.48,Brest vs Lorient
07.02.2026,,1,,,38.0%,,,20.0€,futbal,V,2.84,Wrexham vs Millwall
07.02.2026,,2,,,35.2%,,,20.0€,futbal,P,1.84,Nantes vs Lyon
07.02.2026,,2,,,29.0%,,,20.0€,futbal,P,1.82,St Pauli vs Stuttgart
07.02.2026,,Over 2.5,,,27.2%,,,20.0€,futbal,P,2.6,Las Palmas vs Burgos
07.02.2026,,Over 2.5,,,26.9%,,,20.0€,futbal,V,2.1,Wrexham vs Millwall
07.02.2026,,X,,,26.0%,,,20.0€,futbal,P,4.2,Bologna vs Parma
07.02.2026,,1,,,9.9%,,,11.77€,futbal,V,3.1,Valladolid vs Castellon
07.02.2026,,1,,,9.8%,,,20.0€,futbal,P,2.14,Mantova vs Bari
07.02.2026,,X,,,9.7%,,,10.76€,futbal,P,3.26,Juve Stabia vs Padova
07.02.2026,,1,,,9.7%,,,20.0€,futbal,P,2.2,Spezia vs Virtus Entella
07.02.2026,,Over 2.5,,,9.4%,,,20.0€,futbal,V,2.04,Catanzaro vs Reggiana
07.02.2026,,2,,,8.7%,,,4.63€,futbal,P,5.7,Catanzaro vs Reggiana
07.02.2026,,Over 2.5,,,8.6%,,,20.0€,futbal,P,1.71,Utrecht vs Feyenoord
07.02.2026,,1,,,8.3%,,,20.0€,futbal,P,1.85,Catanzaro vs Reggiana
07.02.2026,,X,,,7.9%,,,8.6€,futbal,P,3.3,Valladolid vs Castellon
07.02.2026,,2,,,7.9%,,,6.15€,futbal,P,4.2,Mantova vs Bari
07.02.2026,,1,,,44.1%,,,20.0€,futbal,P,2.74,Carrarese vs Sudtirol
07.02.2026,,1,,,43.2%,,,20.0€,futbal,P,2.32,Alaves vs Getafe
07.02.2026,,1,,,42.9%,,,20.0€,futbal,V,3.25,Utrecht vs Feyenoord
07.02.2026,,Over 2.5,,,41.0%,,,20.0€,futbal,V,3.45,Alaves vs Getafe
07.02.2026,,1,,,34.6%,,,20.0€,futbal,V,1.76,Palermo vs Empoli
07.02.2026,,1,,,30.8%,,,20.0€,futbal,P,1.91,Modena vs Sampdoria
07.02.2026,,Over 2.5,,,24.2%,,,20.0€,futbal,P,2.12,Mantova vs Bari
08.02.2026,,1,,,9.9%,,,20.0€,futbal,P,1.75,Nacional vs Casa Pia
08.02.2026,,1,,,9.8%,,,20.0€,futbal,V,1.84,Go Ahead Eagles vs Telstar
08.02.2026,,1,,,9.7%,,,6.94€,futbal,P,4.5,Groningen vs PSV Eindhoven
08.02.2026,,X,,,9.6%,,,8.4€,futbal,P,3.85,Ath Bilbao vs Levante
08.02.2026,,1,,,9.6%,,,9.02€,futbal,P,3.65,Angers vs Toulouse
08.02.2026,,1,,,9.6%,,,20.0€,futbal,V,1.54,Malaga vs Cultural Leonesa
08.02.2026,,X,,,9.4%,,,6.52€,futbal,P,4.6,Groningen vs PSV Eindhoven
08.02.2026,,Over 2.5,,,9.2%,,,20.0€,futbal,V,1.71,Ath Madrid vs Betis
08.02.2026,,1,,,9.2%,,,20.0€,futbal,V,1.42,Ath Madrid vs Betis
08.02.2026,,X,,,8.8%,,,5.34€,futbal,P,5.13,Paris SG vs Marseille
08.02.2026,,X,,,8.7%,,,5.86€,futbal,P,4.7,Valencia vs Real Madrid
08.02.2026,,X,,,8.4%,,,3.8€,futbal,P,6.5,Bayern Munich vs Hoffenheim
08.02.2026,,1,,,8.3%,,,20.0€,futbal,V,1.21,Benfica vs Alverca
08.02.2026,,X,,,7.4%,,,4.64€,futbal,P,5.0,Sassuolo vs Inter
08.02.2026,,2,,,7.4%,,,8.59€,futbal,V,3.15,Auxerre vs Paris FC
08.02.2026,,2,,,7.2%,,,5.77€,futbal,P,4.1,Brighton vs Crystal Palace
08.02.2026,,Over 2.5,,,6.6%,,,10.95€,futbal,P,2.5,Angers vs Toulouse
08.02.2026,,1,,,6.2%,,,9.59€,futbal,V,2.62,Ceuta vs Cordoba
08.02.2026,,2,,,44.5%,,,12.63€,futbal,P,9.8,Bayern Munich vs Hoffenheim
08.02.2026,,1,,,44.4%,,,20.0€,futbal,P,3.1,Nice vs Monaco
08.02.2026,,1,,,43.5%,,,20.0€,futbal,P,3.3,FC Koln vs RB Leipzig
08.02.2026,,2,,,43.5%,,,20.0€,futbal,P,4.35,La Coruna vs Albacete
08.02.2026,,1,,,41.4%,,,20.0€,futbal,V,5.65,Valencia vs Real Madrid
08.02.2026,,X,,,39.4%,,,20.0€,futbal,P,4.7,Juventus vs Lazio
08.02.2026,,1,,,38.1%,,,13.62€,futbal,V,8.0,Sassuolo vs Inter
08.02.2026,,2,,,36.6%,,,20.0€,futbal,P,2.98,AZ Alkmaar vs Ajax
08.02.2026,,2,,,33.5%,,,20.0€,futbal,V,2.84,Lecce vs Udinese
08.02.2026,,Over 2.5,,,29.2%,,,20.0€,futbal,V,1.65,Benfica vs Alverca
08.02.2026,,1,,,27.8%,,,20.0€,futbal,P,1.89,Sp Gijon vs Huesca
08.02.2026,,Over 2.5,,,14.7%,,,20.0€,futbal,P,2.7,Lecce vs Udinese
08.02.2026,,Over 2.5,,,11.6%,,,20.0€,futbal,V,1.51,Sp Braga vs Rio Ave
08.02.2026,,1,,,9.4%,,,20.0€,futbal,V,1.5,Monza vs Avellino
08.02.2026,,1,,,8.9%,,,3.36€,futbal,V,7.65,Sassuolo vs Milan
09.02.2026,,1,,,9.5%,,,13.92€,futbal,P,2.7,Amiens vs Clermont
09.02.2026,,1,,,9.2%,,,16.5€,futbal,P,2.4,Sheffield United vs Middlesbrough
09.02.2026,,Over 2.5,,,8.9%,,,20.0€,futbal,V,1.87,Sheffield United vs Middlesbrough
09.02.2026,,1,,,8.8%,,,20.0€,futbal,V,1.45,Santander vs Mirandes
09.02.2026,,X,,,8.2%,,,4.98€,futbal,P,5.1,Atalanta vs Cremonese
09.02.2026,,Over 2.5,,,44.3%,,,20.0€,futbal,P,1.71,Santander vs Mirandes
10.02.2026,,1,,,9.9%,,,15.35€,futbal,P,2.62,Padova vs Carrarese
10.02.2026,,2,,,9.9%,,,20.0€,futbal,P,1.71,West Ham vs Man United
10.02.2026,,Over 2.5,,,9.7%,,,20.0€,futbal,V,1.83,Pescara vs Catanzaro
10.02.2026,,2,,,9.6%,,,19.21€,futbal,P,2.25,Oxford vs Norwich
10.02.2026,,2,,,9.3%,,,11.64€,futbal,P,3.0,Padova vs Carrarese
10.02.2026,,1,,,8.9%,,,14.77€,futbal,P,2.5,Virtus Entella vs Cesena
10.02.2026,,1,,,8.7%,,,16.43€,futbal,P,2.33,Reggiana vs Mantova
10.02.2026,,1,,,8.7%,,,20.0€,futbal,V,1.5,Chelsea vs Leeds
10.02.2026,,2,,,8.5%,,,15.44€,futbal,V,2.38,Sampdoria vs Palermo
10.02.2026,,Over 2.5,,,8.2%,,,20.0€,futbal,V,1.66,Chelsea vs Leeds
10.02.2026,,X,,,8.2%,,,7.36€,futbal,P,3.8,Venezia vs Modena
10.02.2026,,1,,,8.1%,,,15.55€,futbal,P,2.3,Everton vs Bournemouth
10.02.2026,,2,,,7.1%,,,11.57€,futbal,P,2.53,Pescara vs Catanzaro
10.02.2026,,Over 2.5,,,6.6%,,,13.74€,futbal,V,2.2,Oxford vs Norwich
10.02.2026,,Over 2.5,,,44.8%,,,20.0€,futbal,P,1.85,Everton vs Bournemouth
10.02.2026,,1,,,44.3%,,,20.0€,futbal,P,1.83,Birmingham vs West Brom
10.02.2026,,1,,,44.1%,,,20.0€,futbal,P,3.25,Leicester vs Southampton
10.02.2026,,1,,,43.8%,,,20.0€,futbal,P,3.25,Tottenham vs Newcastle
10.02.2026,,Over 2.5,,,42.8%,,,20.0€,futbal,V,2.12,Birmingham vs West Brom
10.02.2026,,Over 2.5,,,23.7%,,,20.0€,futbal,P,1.82,Leicester vs Southampton
10.02.2026,,Over 2.5,,,23.7%,,,20.0€,futbal,V,1.44,West Ham vs Man United
10.02.2026,,2,,,5.6%,,,6.35€,futbal,P,3.2,Everton vs Bournemouth
10.02.2026,,X,,,5.6%,,,5.03€,futbal,V,3.8,Tottenham vs Newcastle
11.02.2026,,X,,,9.8%,,,11.15€,futbal,P,3.2,Charlton vs Stoke
11.02.2026,,Over 2.5,,,9.6%,,,20.0€,futbal,V,1.78,Sunderland vs Liverpool
11.02.2026,,1,,,9.2%,,,11.47€,futbal,P,3.0,Bari vs Spezia
11.02.2026,,X,,,9.0%,,,7.48€,futbal,V,4.0,Nott'm Forest vs Wolves
11.02.2026,,X,,,7.2%,,,5.11€,futbal,P,4.5,Crystal Palace vs Burnley
11.02.2026,,1,,,6.8%,,,7.44€,futbal,P,3.3,Sudtirol vs Monza
11.02.2026,,2,,,44.8%,,,20.0€,futbal,V,6.0,Crystal Palace vs Burnley
11.02.2026,,1,,,44.0%,,,20.0€,futbal,P,2.51,Empoli vs Juve Stabia
11.02.2026,,2,,,43.7%,,,20.0€,futbal,P,2.25,Avellino vs Frosinone
11.02.2026,,Over 2.5,,,37.6%,,,20.0€,futbal,P,1.91,Avellino vs Frosinone
11.02.2026,,Over 2.5,,,27.6%,,,20.0€,futbal,P,2.45,Empoli vs Juve Stabia
11.02.2026,,1,,,25.5%,,,20.0€,futbal,P,2.06,Aston Villa vs Brighton
11.02.2026,,1,,,18.0%,,,20.0€,futbal,V,1.39,Man City vs Fulham
11.02.2026,,1,,,6.8%,,,8.24€,futbal,P,3.05,Charlton vs Stoke
11.02.2026,,1,,,42.9%,,,20.0€,futbal,V,2.74,Go Ahead Eagles vs Heerenveen
